Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"216816.2089","Bifidobacterium longum strain JSRL 03",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","JSRL 03",,,,,,,,,,,,,,,,,,,,"Good","2019-12-11T00:00:00Z",,,"PRJNA592839","SAMN13440971","GCA_009741385.1",,"WOWU00000000","Microbial Institute for Fermentation Industry","WGS","PacBio RSII","413.33x","HGAP v. 2",,,3,2272987,60.205402,1,1555522,57,10,,1955,99,98.2,,,,"baby feces",,"2019-02-20",2019,,"South Korea","Asia","South Korea: Sunchang",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","/ Genome sequence of Bifidobacterium longum JSRL 03","2019-12-31T21:03:51.164Z","2019-12-31T21:03:51.164Z"
"216816.2097","Bifidobacterium longum strain CACC 517",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","CACC 517",,,,,,,,,,,,,,,,,,,,"Good","2020-01-27T00:00:00Z",,,"PRJNA599536","SAMN13865297","GCA_009931635.1",,"CP048001","Center for Industrialization of Agricultural and Livestock Microorganisms","Complete","Illumina MiSeq","12.0x","HGAP v. 3.0",,,1,2281664,59.7957,1,2281664,56,7,,1950,98.9,98.7,,,,"Canine feces",,"2019-06",2019,,"South Korea","Asia","South Korea: Jeongeup-si",,"Dog, Canis lupus familiaris","Dog",,,,"Nonhuman Mammal",,,,"sample_type:Single cell","Securing and researching microbial information through genome analysis","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"216816.2110","Bifidobacterium longum strain Jih1",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","Jih1",,,,,,,,,,,,,,,,,,,,"Good","2020-03-24T00:00:00Z",,,"PRJNA613014","SAMN14390487","GCA_011764605.1",,"AP022868","Keio University","Complete","Illumina NextSeq 500; Oxford Nanopore","100x","Canu v. 1.8",,,1,2371107,60.291924,1,2371107,56,12,,2023,99,98.7,,,,"human feces","isolated from human feces","2016-12-12",2016,,"Japan","Asia","Japan: Tsuruoka, Yamagata",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","We report the complete genome sequence of Bifidobacterium longum strain Jih1, isolated from human feces. The assembled genome comprised one circular chromosome of 2.37 Mb. The chromosome harbors 1,941 protein-coding genes.","2020-04-12T02:13:39.101Z","2020-04-12T02:13:39.101Z"
"216816.224","Bifidobacterium longum strain DS7_3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS7_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN06464099","GCA_003094975.1",,"QDIG00000000","USFDA","WGS","Illumina MiSeq","100.6x","SPAdes v. 3.8.2",,,17,2237293,59.9706,2,585360,58,5,,1934,99.9,99.6,,100,,"Commercial dietary supplements",,"2016-11-19",2016,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-30T16:22:42.685Z","2018-05-30T16:22:42.685Z"
"216816.225","Bifidobacterium longum strain DS1_3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS1_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN06464096","GCA_003094955.1",,"QDIW00000000","USFDA","WGS","Illumina MiSeq","37.2x","CLC NGS Cell v. 11",,,170,2417279,60.027287,18,35857,55,3,,2320,99.9,97,5.3,100,,"Commercial dietary supplements",,"2016-01-23",2016,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-30T16:22:45.905Z","2018-05-30T16:22:45.905Z"
"216816.226","Bifidobacterium longum strain DS18_3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS18_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN06464098","GCA_003094935.1",,"QDJB00000000","USFDA","WGS","Illumina MiSeq","41.1x","CLC NGS Cell v. 11",,,174,2448259,59.682167,6,144459,55,6,,2325,99,97.5,4,100,,"Commercial dietary supplements",,"2016-10-23",2016,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-30T16:23:23.360Z","2018-05-30T16:23:23.360Z"
"216816.227","Bifidobacterium longum strain DS15_3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS15_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN06464097","GCA_003094855.1",,"QDIQ00000000","USFDA","WGS","Illumina MiSeq","45.8x","SPAdes v. 3.8.2",,,21,2398181,59.935093,3,407927,55,2,,2174,99.9,99.5,,100,,"Commercial dietary supplements",,"2016-09-14",2016,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-30T16:23:35.518Z","2018-05-30T16:23:35.518Z"
"216816.228","Bifidobacterium longum strain DS9_3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS9_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN06464100","GCA_003094635.1",,"QDIF00000000","USFDA","WGS","Illumina MiSeq","66.9x","SPAdes v. 3.8.2",,,13,2397171,59.935608,3,446423,55,2,,2159,99.9,99.6,,100,,"Commercial dietary supplements",,"2016-02-24",2016,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-30T16:24:40.238Z","2018-05-30T16:24:40.238Z"
"216816.2314","Bifidobacterium longum strain BIM B-813D",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","BIM B-813D",,,,,,,,,,,,,,,,,"BIM<BLR>: B-813D",,,"Good","2020-08-30T00:00:00Z",,,"PRJNA658229","SAMN15862323","GCA_014334075.1",,"CP060493","Institute of Microbiology, Belarus National Academy of Sciences","Complete","Illumina MiSeq; Oxford Nanopore MiniION","700.0x","SPAdes v. 3.14.1; Flye v. 2.8-b1674;",,,1,2305513,59.953903,1,2305513,56,10,,1966,99.7,99.5,,,,,,,,,,,,,,,,,,,,,,"sample_type:cell culture","Genome sequencing and assembly of Bifidobacterium longum BIM B-813D - a strain with beta-galactosidase activity","2020-11-27T18:28:47.557Z","2020-11-27T18:28:47.557Z"
"216816.2315","Bifidobacterium longum strain LC67",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","LC67",,,,,,,,,,,,,,,,,,,,"Good","2020-08-31T00:00:00Z",,,"PRJNA650278","SAMN15719936","GCA_014334375.1",,"CP060588","Kyung Hee University","Complete","PacBio RSII","507.2x","CLC NGS Cell v. 2017",,,1,2360935,60.135456,1,2360935,56,12,,1994,99.6,99.3,,,,,,"2017",2017,,"South Korea","Asia","South Korea: Seoul",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:single cell","Whole genome sequence announcement of Bifidobacterium longum strain LC67","2020-11-27T18:33:06.781Z","2020-11-27T18:33:06.781Z"
"216816.2316","Bifidobacterium longum strain COPD004",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","COPD004",,,,,,,,,,,,,,,,,,,,"Good","2020-10-08T00:00:00Z",,,"PRJNA562766","SAMN12904951","GCA_014867405.1",,"WGSD00000000","University of Queensland","WGS","Illumina NextSeq","9.259331322934486x","SPAdes v. v3.12.0",,,326,1875913,60.1022,75,7127,41,,,1871,96.2,92.8,,,,"feces","derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls","2015-2016",2015,,"Australia","Oceania","Australia: Newcastle",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly","Study analysed metagenomes derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls. Paired metabolomic data was also generated for the same samples.","2020-11-29T08:26:28.367Z","2020-11-29T08:26:28.367Z"
"216816.2317","Bifidobacterium longum strain COPD002",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","COPD002",,,,,,,,,,,,,,,,,,,,"Good","2020-10-08T00:00:00Z",,,"PRJNA562766","SAMN12904949","GCA_014867415.1",,"WGSB00000000","University of Queensland","WGS","Illumina NextSeq","9.455186717024498x","SPAdes v. v3.12.0",,,259,2004852,60.345253,54,12417,50,,,1886,99.1,97.1,,,,"feces","derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls","2015-2016",2015,,"Australia","Oceania","Australia: Newcastle",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly","Study analysed metagenomes derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls. Paired metabolomic data was also generated for the same samples.","2020-11-29T08:30:33.533Z","2020-11-29T08:30:33.533Z"
"216816.2318","Bifidobacterium longum strain COPD006",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","COPD006",,,,,,,,,,,,,,,,,,,,"Good","2020-10-08T00:00:00Z",,,"PRJNA562766","SAMN12904953","GCA_014871795.1",,"WGSF00000000","University of Queensland","WGS","Illumina NextSeq","11.093876325281132x","SPAdes v. v3.12.0",,,201,2217737,60.11831,34,18115,47,,,2069,98.8,96.5,,,,"feces","derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls","2015-2016",2015,,"Australia","Oceania","Australia: Newcastle",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly","Study analysed metagenomes derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls. Paired metabolomic data was also generated for the same samples.","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"216816.2319","Bifidobacterium longum strain COPD003",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","COPD003",,,,,,,,,,,,,,,,,,,,"Good","2020-10-08T00:00:00Z",,,"PRJNA562766","SAMN12904950","GCA_014871865.1",,"WGSC00000000","University of Queensland","WGS","Illumina NextSeq","11.007327797676794x","SPAdes v. v3.12.0",,,118,2168728,60.104355,23,30252,48,,,1913,99.6,97.3,,,,"feces","derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls","2015-2016",2015,,"Australia","Oceania","Australia: Newcastle",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly","Study analysed metagenomes derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls. Paired metabolomic data was also generated for the same samples.","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"216816.2320","Bifidobacterium longum strain COPD005",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","COPD005",,,,,,,,,,,,,,,,,,,,"Good","2020-10-08T00:00:00Z",,,"PRJNA562766","SAMN12904952","GCA_014871875.1",,"WGSE00000000","University of Queensland","WGS","Illumina NextSeq","12.755058487663556x","SPAdes v. v3.12.0",,,76,2272616,60.050312,15,47866,57,,,2056,99.2,98.5,,,,"feces","derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls","2015-2016",2015,,"Australia","Oceania","Australia: Newcastle",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly","Study analysed metagenomes derived from fecal samples from 28 individuals with chronic obstructive pulmonary disease (COPD) and 29 healthy controls. Paired metabolomic data was also generated for the same samples.","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"216816.2321","Bifidobacterium longum strain D46t1_190503_C6",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","D46t1_190503_C6",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532852","GCA_015547105.1",,"JADMUN000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","31.33x","SPAdes v. 3.10.1",,,30,2228907,59.799084,3,328156,55,3,,1883,99.6,99.5,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2019-05-03",2019,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:02:37.768Z","2020-11-30T15:02:37.768Z"
"216816.2322","Bifidobacterium longum strain 1001099B_141217_H2",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","1001099B_141217_H2",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15533338","GCA_015546765.1",,"JADMTV000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","11.44x","SPAdes v. 3.10.1",,,98,2305529,59.8778,17,42371,39,3,,2014,99.6,99.2,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2014-12-17",2014,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:08:03.112Z","2020-11-30T15:08:03.112Z"
"216816.2323","Bifidobacterium longum strain J1101004_170508_D4",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","J1101004_170508_D4",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532921","GCA_015547785.1",,"JADMVV000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","87.11x","SPAdes v. 3.10.1",,,45,2432888,60.149544,8,96107,55,3,,2107,99.5,99.3,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2017-05-08",2017,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:10:21.141Z","2020-11-30T15:10:21.141Z"
"216816.2324","Bifidobacterium longum strain BSD2780061689_150309_E10",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","BSD2780061689_150309_E10",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532580","GCA_015550145.1",,"JADNAG000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","67x","SPAdes v. 3.10.1",,,27,2312812,60.044132,4,179302,53,3,,2006,99.5,99.3,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2015-03-09",2015,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:28:33.173Z","2020-11-30T15:28:33.173Z"
"216816.2325","Bifidobacterium longum strain D59t2_181005_F6",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","D59t2_181005_F6",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532904","GCA_015550805.1",,"JADNBL000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","29.17x","SPAdes v. 3.10.1",,,38,2313943,60.04493,5,155631,55,5,,1974,99.6,99.4,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2018-10-05",2018,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:32:48.226Z","2020-11-30T15:32:48.226Z"
"216816.2326","Bifidobacterium longum strain BSD2780120874_150323_E3",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","BSD2780120874_150323_E3",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532997","GCA_015551245.1",,"JADNCJ000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","16.02x","SPAdes v. 3.10.1",,,49,2336967,60.085133,6,124042,56,3,,2048,99.6,99.4,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2015-03-23",2015,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:37:13.935Z","2020-11-30T15:37:13.935Z"
"216816.2327","Bifidobacterium longum strain BSD2780061688_150302_C8",,216816,"131567;2;1783272;201174;1760;85004;31953;1678;216816","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","BSD2780061688_150302_C8",,,,,,,,,,,,,,,,,,,,"Good","2020-11-17T00:00:00Z",,,"PRJNA637878","SAMN15532993","GCA_015551415.1",,"JADNCO000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","68.16x","SPAdes v. 3.10.1",,,20,2323266,59.969875,4,217831,57,3,,1971,99.6,99.4,,,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2015-03-02",2015,,"USA","North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2020-11-30T15:38:29.114Z","2020-11-30T15:38:29.114Z"
